age,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,y,job_blue.collar,job_management,job_services,job_technician,marital_married,marital_single,education_basic.6y,education_basic.9y,education_high.school,education_professional.course,education_university.degree,default_unknown,housing_yes,loan_yes,contact_telephone,month_aug,month_jul,month_jun,month_may,month_nov,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,poutcome_nonexistent
49,236,4,1,-1.8,93.369,-34.8,0.635,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
64,262,2,0,-1.8,93.369,-34.8,0.634,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
56,175,1,1,-1.8,93.369,-34.8,0.634,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
56,382,1,1,-1.8,93.369,-34.8,0.634,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
27,210,1,2,-1.8,93.369,-34.8,0.634,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32,30,1,0,-1.8,93.369,-34.8,0.634,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
60,149,1,1,-1.8,93.749,-34.6,0.635,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
27,390,1,1,-1.8,93.749,-34.6,0.635,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
35,216,3,1,-1.8,93.749,-34.6,0.635,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
27,263,1,0,-1.8,93.749,-34.6,0.635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
84,220,2,2,-1.8,93.749,-34.6,0.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,358,2,0,-1.8,93.749,-34.6,0.635,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
27,127,3,1,-1.8,93.749,-34.6,0.638,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,317,1,1,-1.8,93.749,-34.6,0.638,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
61,196,1,1,-1.8,93.749,-34.6,0.638,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
58,1307,1,0,-1.8,93.749,-34.6,0.639,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
39,208,3,1,-1.8,93.749,-34.6,0.64,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,126,6,0,-1.8,93.749,-34.6,0.64,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
53,198,2,0,-1.8,93.749,-34.6,0.64,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
26,618,1,0,-1.8,93.749,-34.6,0.64,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
53,758,2,2,-1.8,93.749,-34.6,0.64,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71,236,2,0,-1.8,93.749,-34.6,0.64,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
37,481,1,0,-1.8,93.749,-34.6,0.642,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
54,158,2,0,-1.8,93.749,-34.6,0.642,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
35,337,1,2,-1.8,93.749,-34.6,0.642,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
33,169,1,0,-1.8,93.749,-34.6,0.642,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
62,366,2,1,-1.8,93.749,-34.6,0.642,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
33,339,1,2,-1.8,93.749,-34.6,0.642,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,333,1,1,-1.8,93.749,-34.6,0.642,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
49,119,1,1,-1.8,93.749,-34.6,0.642,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
42,271,1,1,-1.8,93.749,-34.6,0.642,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
33,143,1,0,-1.8,93.749,-34.6,0.642,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
56,119,2,0,-1.8,93.749,-34.6,0.642,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,143,2,1,-1.8,93.749,-34.6,0.642,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35,176,1,0,-1.8,93.749,-34.6,0.642,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
63,176,3,0,-1.8,93.749,-34.6,0.642,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,113,3,1,-1.8,93.749,-34.6,0.644,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80,232,1,1,-1.8,93.749,-34.6,0.644,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
20,240,1,1,-1.8,93.749,-34.6,0.644,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
20,278,4,1,-1.8,93.749,-34.6,0.644,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
53,398,2,0,-1.8,93.749,-34.6,0.644,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
36,173,1,0,-1.8,93.749,-34.6,0.644,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
48,220,2,1,-1.8,93.749,-34.6,0.644,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,185,1,2,-1.8,93.749,-34.6,0.644,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
48,200,1,2,-1.8,93.749,-34.6,0.644,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
48,141,1,0,-1.8,93.749,-34.6,0.644,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
35,330,1,1,-1.8,93.749,-34.6,0.644,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,214,1,0,-1.8,93.749,-34.6,0.644,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
22,699,2,1,-1.8,93.749,-34.6,0.644,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,218,2,1,-1.8,93.749,-34.6,0.644,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
68,177,1,0,-1.8,93.749,-34.6,0.644,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41,961,6,0,-1.8,93.749,-34.6,0.644,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
68,330,3,0,-1.8,93.749,-34.6,0.644,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
55,148,2,1,-1.8,93.749,-34.6,0.644,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,634,1,0,-1.8,93.749,-34.6,0.644,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29,237,4,0,-1.8,93.749,-34.6,0.643,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
25,232,3,1,-1.8,93.749,-34.6,0.643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,220,1,1,-1.8,93.749,-34.6,0.643,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74,184,2,2,-1.8,93.749,-34.6,0.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
85,167,1,2,-1.8,93.749,-34.6,0.642,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
85,462,1,1,-1.8,93.749,-34.6,0.642,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
61,930,4,0,-1.8,93.749,-34.6,0.642,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
49,381,2,0,-1.8,93.749,-34.6,0.642,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
80,354,1,0,-1.8,93.749,-34.6,0.642,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
80,623,2,0,-1.8,93.749,-34.6,0.642,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
80,654,2,0,-1.8,93.749,-34.6,0.642,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
58,229,1,1,-1.8,93.749,-34.6,0.644,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,494,1,1,-1.8,93.749,-34.6,0.644,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
80,234,1,0,-1.8,93.749,-34.6,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
57,407,2,0,-1.8,93.749,-34.6,0.644,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
77,165,7,0,-1.8,93.749,-34.6,0.644,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
59,247,2,1,-1.8,93.749,-34.6,0.644,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
80,554,1,2,-1.8,93.749,-34.6,0.644,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
43,263,4,0,-1.8,93.749,-34.6,0.645,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41,342,1,0,-1.8,93.749,-34.6,0.645,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26,888,1,2,-1.8,93.749,-34.6,0.645,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
25,207,1,0,-1.8,93.749,-34.6,0.645,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
62,215,2,1,-1.8,93.749,-34.6,0.645,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71,92,8,0,-1.8,93.749,-34.6,0.645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
29,378,3,1,-1.8,93.749,-34.6,0.645,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
29,116,2,0,-1.8,93.749,-34.6,0.645,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
46,128,2,2,-1.8,93.749,-34.6,0.645,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
29,192,1,1,-1.8,93.749,-34.6,0.645,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30,102,3,1,-1.8,93.749,-34.6,0.645,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
20,1472,1,3,-1.8,93.749,-34.6,0.645,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,166,5,4,-1.8,93.749,-34.6,0.645,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
24,234,10,0,-1.8,93.749,-34.6,0.645,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
71,328,2,1,-1.8,93.749,-34.6,0.645,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,125,2,1,-1.8,93.749,-34.6,0.645,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,117,3,0,-1.8,93.749,-34.6,0.645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29,135,3,1,-1.8,93.749,-34.6,0.645,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,135,1,1,-1.8,93.749,-34.6,0.645,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
39,325,1,2,-1.8,93.749,-34.6,0.646,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24,252,1,1,-1.8,93.749,-34.6,0.646,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27,605,1,0,-1.8,93.749,-34.6,0.646,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
37,426,2,0,-1.8,93.749,-34.6,0.646,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
30,321,1,0,-1.8,93.749,-34.6,0.646,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
20,81,3,0,-1.8,93.749,-34.6,0.646,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
44,473,2,1,-1.8,93.749,-34.6,0.646,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29,370,1,0,-1.8,93.749,-34.6,0.646,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
48,159,3,0,-1.8,93.749,-34.6,0.646,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
52,184,2,1,-1.8,93.749,-34.6,0.654,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52,403,1,1,-1.8,93.749,-34.6,0.654,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
28,545,2,4,-1.8,93.749,-34.6,0.654,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33,623,1,1,-1.8,93.749,-34.6,0.654,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
50,717,3,0,-1.8,93.749,-34.6,0.659,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
33,157,6,0,-1.8,93.749,-34.6,0.659,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29,226,2,0,-1.8,93.749,-34.6,0.659,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
38,882,1,1,-1.8,93.749,-34.6,0.659,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,210,1,0,-1.8,93.749,-34.6,0.659,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36,91,1,0,-1.8,93.749,-34.6,0.659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37,277,1,1,-1.8,93.749,-34.6,0.659,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,388,2,0,-1.8,93.749,-34.6,0.659,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
29,1241,5,0,-1.8,93.749,-34.6,0.659,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
36,835,7,0,-1.8,93.749,-34.6,0.659,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
52,395,3,0,-1.8,93.749,-34.6,0.659,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
33,305,3,0,-1.8,93.749,-34.6,0.659,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
38,449,1,1,-1.8,93.749,-34.6,0.659,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
36,315,1,1,-1.8,93.749,-34.6,0.663,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,242,4,1,-1.8,93.749,-34.6,0.663,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,342,2,0,-1.8,93.749,-34.6,0.663,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,262,3,1,-1.8,93.749,-34.6,0.663,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,572,2,0,-1.8,93.749,-34.6,0.663,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28,97,1,1,-1.8,93.749,-34.6,0.663,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,148,1,0,-1.8,93.749,-34.6,0.663,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31,183,1,2,-1.8,93.749,-34.6,0.663,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21,551,1,0,-1.8,93.749,-34.6,0.663,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20,180,2,0,-1.8,93.749,-34.6,0.663,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
37,106,1,2,-1.8,93.876,-40,0.668,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52,131,1,2,-1.8,93.876,-40,0.668,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29,85,1,2,-1.8,93.876,-40,0.668,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30,165,1,1,-1.8,93.876,-40,0.668,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
18,421,1,1,-1.8,93.876,-40,0.668,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
18,489,1,1,-1.8,93.876,-40,0.668,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
79,104,1,2,-1.8,93.876,-40,0.668,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
79,126,1,0,-1.8,93.876,-40,0.668,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
43,164,2,2,-1.8,93.876,-40,0.668,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52,556,2,0,-1.8,93.876,-40,0.668,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
24,153,2,2,-1.8,93.876,-40,0.668,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
19,203,1,3,-1.8,93.876,-40,0.668,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
29,104,1,1,-1.8,93.876,-40,0.668,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
51,1267,1,1,-1.8,93.876,-40,0.668,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32,188,2,0,-1.8,93.876,-40,0.672,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
37,100,1,0,-1.8,93.876,-40,0.672,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
24,173,1,3,-1.8,93.876,-40,0.672,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
24,258,1,5,-1.8,93.876,-40,0.672,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
52,338,1,0,-1.8,93.876,-40,0.672,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
29,720,1,2,-1.8,93.876,-40,0.672,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
29,232,1,1,-1.8,93.876,-40,0.672,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
27,54,1,0,-1.8,93.876,-40,0.672,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
20,510,4,0,-1.8,93.876,-40,0.672,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
48,121,4,1,-1.8,93.876,-40,0.672,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
46,16,1,0,-1.8,93.876,-40,0.672,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
36,109,1,1,-1.8,93.876,-40,0.677,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
37,246,1,4,-1.8,93.876,-40,0.677,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
33,192,1,1,-1.8,93.876,-40,0.677,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52,250,1,5,-1.8,93.876,-40,0.677,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
52,195,1,0,-1.8,93.876,-40,0.677,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
52,613,1,2,-1.8,93.876,-40,0.677,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
19,220,1,1,-1.8,93.876,-40,0.677,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
18,183,1,2,-1.8,93.876,-40,0.677,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
31,243,2,1,-1.8,93.876,-40,0.677,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
78,218,2,2,-1.8,93.876,-40,0.682,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
44,662,2,1,-1.8,93.876,-40,0.682,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30,300,3,0,-1.8,93.876,-40,0.682,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
44,201,2,1,-1.8,93.876,-40,0.682,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
60,110,2,0,-1.8,93.876,-40,0.682,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
44,113,1,1,-1.8,93.876,-40,0.682,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,116,3,0,-1.8,93.876,-40,0.682,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
44,211,4,1,-1.8,93.876,-40,0.682,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
33,165,1,0,-1.8,93.876,-40,0.682,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
22,171,2,2,-1.8,93.876,-40,0.682,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
41,128,2,0,-1.8,93.876,-40,0.682,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
38,583,6,4,-1.8,93.876,-40,0.682,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
46,522,6,0,-1.8,93.876,-40,0.682,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
34,97,3,0,-1.8,93.876,-40,0.682,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
50,801,1,1,-1.8,93.876,-40,0.682,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
59,193,1,0,-1.8,93.876,-40,0.682,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
